areakey,zonei,lat,lon,osgb36_east,osgb36_north,area
E02004940,4831,51.738564,-0.33186424,515171.25,205719.78,3052272.8
E02004941,4832,51.720848,-0.29991254,517423,203800.75,5129629
E02004942,4833,51.71482,-0.3287582,515446.16,203084.55,9375236
E02004943,4834,51.713684,-0.37034592,512576.34,202893.17,13912991
E02004944,4835,51.923904,-0.17563796,525440.5,226587.34,1172985.9
E02004945,4836,51.921593,-0.20158389,523662.97,226285.83,4954287.5
E02004946,4837,51.918606,-0.17426932,525549.4,226000.56,1027307.06
E02004947,4838,51.91243,-0.16297911,526343.06,225333.44,1277340
E02004948,4839,51.908463,-0.22061741,522390,224793.4,3189738.8
E02004949,4840,51.910717,-0.19005318,524485.9,225096.16,1799258.4
E02004950,4841,51.905533,-0.16944441,525917.7,224555.1,1398121.4
E02004951,4842,51.90051,-0.19225705,524362.5,223957.02,2591372.8
E02004952,4843,51.895496,-0.16094704,526530.4,223453.81,1353214.4
E02004953,4844,51.892002,-0.17423965,525625.6,223042.03,1696253.1
E02004954,4845,51.887352,-0.19232883,524393.9,222494.25,3271188.8
E02004955,4846,51.879265,-0.16095993,526575.06,221649.05,2232616.8
E02004956,4847,51.718662,-0.42411625,508850.16,203364.98,9940766
E02004957,4848,51.699326,-0.40256178,510385.97,201247.1,4492633.5
E02004958,4849,51.680912,-0.46977407,505784.66,199100.12,25732188
E02004959,4850,51.65515,-0.48472676,504810.47,196214.17,6502152
E02004960,4851,51.65296,-0.5181709,502502.22,195923.03,4661704.5
E02004961,4852,51.647903,-0.4456093,507533.2,195465.02,3935549
E02004962,4853,51.640846,-0.48453808,504856.5,194623.72,2388452.8
E02004963,4854,51.63481,-0.40305176,510508.97,194072.86,3401307.8
E02004964,4855,51.624233,-0.51233375,502971,192736.94,10923282
E02004965,4856,51.627205,-0.37620902,512385.2,193267.75,2735887.2
E02004966,4857,51.627396,-0.44546148,507591.94,193184.84,12080793
E02004967,4858,51.621723,-0.3951687,511086.44,192629.25,2018668.6
E02004968,4859,51.69387,-0.40000328,510576.06,200644.39,1674283.4
E02004969,4860,51.687412,-0.39716518,510787.94,199930.72,1389016.5
E02004970,4861,51.684525,-0.37891093,512056.72,199637.52,1994385
E02004971,4862,51.68,-0.40579852,510209.25,199093.55,1354879.5
E02004972,4863,51.672543,-0.38593316,511600.8,198294.17,1756828.1
E02004973,4864,51.671925,-0.39631742,510884.38,198209.7,837292.4
E02004974,4865,51.67345,-0.41193837,509800.66,198355.98,1789893
E02004975,4866,51.664482,-0.42076644,509211.88,197345.34,4308785.5
E02004976,4867,51.65584,-0.39134637,511267.44,196429.08,1921982.8
E02004977,4868,51.651043,-0.40209177,510535.94,195879.05,948745.75
E02004978,4869,51.646503,-0.41569087,509606.22,195353.62,1923748.4
E02004979,4870,51.643047,-0.3855992,511696.4,195015.23,1525174
E02004980,4871,51.839493,-0.18404694,525096.5,217186.27,8909607
E02004981,4872,51.80897,-0.23974049,521342.16,213698.5,25487282
E02004982,4873,51.814472,-0.20836954,523489.5,214362.55,3087324.5
E02004983,4874,51.808613,-0.18303315,525251.94,213754.55,2678508.5
E02004984,4875,51.80004,-0.16468354,526540.75,212832.73,2018792.2
E02004985,4876,51.797554,-0.2156411,523034.4,212469.03,3592692
E02004986,4877,51.797955,-0.19382009,524537.75,212550.78,1838186.5
E02004987,4878,51.78914,-0.17548703,525826.3,211601.8,2170422
E02004988,4879,51.78711,-0.19788578,524287.28,211337.73,1925477
E02004989,4880,51.76696,-0.23745327,521612.78,209030.47,5027543.5
E02004990,4881,51.76315,-0.17686112,525803.8,208709.6,21730882
E02004991,4882,51.760498,-0.23004557,522141.28,208324.47,1410745
E02004992,4883,51.74949,-0.23349299,521933.06,207094.48,1738481.8
E02004993,4884,51.72824,-0.22206978,522779.1,204750.78,11309099
E02004994,4885,51.730255,-0.16320251,526838.3,205075.78,21202218
E02004995,4886,51.705948,-0.13551258,528819.4,202421.06,15426485
E02004996,4887,51.206802,0.9412653,605432.6,149380.53,84097400
E02004997,4888,51.194588,0.7972521,595427.44,147629.8,92135376
E02004998,4889,51.165596,0.8955099,602417.94,144672.67,4432025.5
E02004999,4890,51.159657,0.8623472,600125.75,143921.6,6356730
E02005000,4891,51.143887,0.8784128,601317.44,142212.69,3540865
E02005001,4892,51.142574,0.90564007,603227.1,142141.33,4962248
E02005002,4893,51.14018,0.8505275,599383.44,141724.4,2089987.8
E02005003,4894,51.129665,0.8504906,599426.2,140555.64,1820818.4
E02005004,4895,51.126663,0.87565655,601199.56,140290.11,4679642
E02005005,4896,51.10689,0.93632996,605531.7,138259.98,96363400
E02005006,4897,51.124664,0.67494166,587166.6,139538.12,66092640
E02005007,4898,51.112133,0.78350437,594814.25,138427.03,77994360
E02005008,4899,51.053596,0.65925014,586354.4,131597.66,52550908
E02005009,4900,51.039307,0.771127,594253,130298.17,83500830
E02005010,4901,51.370144,1.1332575,618063.94,168092.73,1267880.8
E02005011,4902,51.370327,1.1881318,621881.25,168277.97,8784757
E02005012,4903,51.362747,1.1193672,617132.44,167229.27,2492375
E02005013,4904,51.353565,1.0943644,615435.5,166134.89,8290929.5
E02005014,4905,51.344326,1.0691261,613721.75,165033.83,9943266
E02005015,4906,51.348442,1.1383529,618521.75,165695.69,10966286
E02005016,4907,51.354145,1.0415834,611758.9,166045.27,2725949.8
E02005017,4908,51.354446,1.024428,610563.4,166029.73,1677095.9
E02005018,4909,51.336098,1.0095853,609613.94,163947.2,14896949
E02005019,4910,51.30972,1.1810173,621678.56,161519.14,59232060
E02005020,4911,51.312798,1.1189116,617336.94,161675.23,15139478
E02005021,4912,51.296947,1.0419648,612049.25,159688.03,33847964
E02005022,4913,51.29236,1.0848902,615062.3,159302.98,2118928.8
E02005023,4914,51.283775,1.1046351,616478.9,158406.92,3423682.8
E02005025,4915,51.268288,1.1052749,616596.4,156686.94,6779729.5
E02005026,4916,51.2274,1.0445067,612547.1,151964.25,62059020
E02005027,4917,51.22275,1.1520803,620077.75,151764.33,60647372
E02005028,4918,51.462795,0.23003729,554897.75,176094.45,6562445.5
E02005029,4919,51.444454,0.30260977,560002.1,174211.31,7581994.5
E02005030,4920,51.448795,0.21053019,553589.94,174496.66,2507710.5
E02005031,4921,51.445995,0.30043098,559845.4,174377.78,1628033.2
E02005032,4922,51.446377,0.23688206,555428.9,174283.48,1565851.1
E02005033,4923,51.44741,0.26229796,557191.1,174452.56,4940014.5
E02005034,4924,51.440815,0.19184586,552318.44,173570.44,2832652
E02005035,4925,51.432922,0.24871992,556297.25,172812.81,5094190.5
E02005036,4926,51.435738,0.21603206,554016.06,173056.48,1538931.8
E02005037,4927,51.42302,0.16924639,550806.7,171544.88,5212622.5
E02005038,4928,51.42211,0.2109597,553709.3,171530.77,7414316
E02005039,4929,51.414288,0.25753427,556973.7,170759.8,13176858
E02005040,4930,51.40933,0.31532618,561009.1,170333.8,12712340
E02005041,4931,51.284542,1.2616364,627419.94,158966.86,65720944
E02005042,4932,51.26906,1.3353976,632640,157476.86,38991948
E02005043,4933,51.226704,1.3924394,636835.25,152951.27,2514541.8
E02005044,4934,51.21942,1.4027252,637590.6,152175.25,1243005.5
E02005045,4935,51.22911,1.3542799,634159.6,153096.55,22727256
E02005046,4936,51.216488,1.2342218,625842.25,151317.39,20550894
E02005047,4937,51.207596,1.3867478,636535.94,150809.06,2680932.8
E02005048,4938,51.19224,1.263871,628031.94,148713.73,60804456
E02005049,4939,51.17128,1.370895,635614.3,146721.42,29707118
E02005050,4940,51.156906,1.2595251,627902.6,144772.47,16800102
E02005051,4941,51.13653,1.2939655,630411.6,142614.97,4625950
E02005052,4942,51.15209,1.3262688,632592.44,144446.02,12139276
E02005053,4943,51.115368,1.2927772,630433.9,140258.5,4624760
E02005054,4944,51.12472,1.2335956,626247.5,141114.61,31718824
E02005055,4945,51.447403,0.33451575,562208.5,174609.16,2991212.8
E02005056,4946,51.441624,0.36758116,564526.44,174040.44,1409921.5
E02005057,4947,51.436462,0.40878135,567408,173559.89,5717234
E02005058,4948,51.433502,0.3550724,563686.3,173109.36,965275.94
E02005059,4949,51.432087,0.37339267,564964.56,172993.1,1774739.9
E02005060,4950,51.432465,0.33769965,562482.7,172955.44,2704777.5
E02005061,4951,51.426643,0.38825744,566017.4,172421.4,1185759.2
E02005062,4952,51.42262,0.40564793,567240.8,172013.6,2808182.5
E02005063,4953,51.421238,0.36475536,564403.25,171767.75,2315564.8
E02005064,4954,51.41568,0.44059375,569695.6,171322.4,36067504
E02005065,4955,51.41654,0.3835422,565726.2,171287.38,1307534.9
E02005066,4956,51.38905,0.355335,563863.5,168167.69,18319628
E02005067,4957,51.35945,0.3804293,565715.94,164933.23,21450686
E02005068,4958,51.30522,0.56924516,579069.94,159348.14,40745896
E02005069,4959,51.285076,0.5367169,576880.56,157029.53,1848778.4
E02005070,4960,51.284733,0.4993313,574275.4,156901.66,3165310.5
E02005071,4961,51.282234,0.5231779,575947.5,156680.92,2547192.5
E02005072,4962,51.27834,0.55531716,578203.44,156325.17,3551601.8
E02005073,4963,51.27359,0.51333046,575293.8,155696.4,2261990
E02005074,4964,51.267876,0.5750885,579622.8,155210.4,2510137.8
E02005075,4965,51.267696,0.48918825,573632.44,154983.73,3017848
E02005076,4966,51.262054,0.51135015,575199.6,154408.98,2517570.8
E02005077,4967,51.26291,0.54592,577607.7,154587.16,3628711.5
E02005078,4968,51.266808,0.69013476,587650.9,155379.36,98903730
E02005079,4969,51.24453,0.53126967,576656.25,152508.33,5755315.5
E02005080,4970,51.246964,0.55375314,578215.7,152833.42,2125980.8
E02005081,4971,51.239845,0.43777263,570149.25,151766.97,28955308
E02005082,4972,51.229,0.5834349,580357,150908.6,38750736
E02005083,4973,51.240166,0.50479156,574825.1,151959.97,7354978.5
E02005084,4974,51.19272,0.6381586,584321.75,147010.88,60411288
E02005085,4975,51.192963,0.4798636,573262.6,146653.17,61425456
E02005086,4976,51.158684,0.5483646,578180.1,143005.83,23854738
E02005087,4977,51.405674,0.19170777,552425.7,169663,5850463.5
E02005088,4978,51.40091,0.16738236,550749.8,169083.05,2174642.8
E02005089,4979,51.371796,0.16587514,550740.6,165842.77,11129651
E02005090,4980,51.363964,0.3236092,561744.94,165308.19,13147270
E02005091,4981,51.37548,0.22737008,555007.7,166380.8,34711028
E02005093,4982,51.349964,0.2659631,557780.8,163626.08,22607354
E02005094,4983,51.324932,0.1617958,550610.4,160623.97,36403868
E02005095,4984,51.308475,0.22246422,554892.06,158920.7,14222070
E02005096,4985,51.290337,0.20297737,553594.6,156862.81,5136391.5
E02005097,4986,51.273506,0.15815249,550524.75,154898.77,21716020
E02005098,4987,51.260197,0.21859826,554784.94,153544.56,34856348
E02005099,4988,51.259148,0.09985069,546504.44,153184.38,54166660
E02005100,4989,51.192833,0.06752378,544456.75,145747.33,22024424
E02005101,4990,51.181763,0.14957277,550224.9,144681.16,85559856
E02005102,4991,51.153816,1.0911909,616149.9,143920.44,82114624
E02005103,4992,51.111603,1.1633898,621399.2,139442.61,12997013
E02005104,4993,51.094803,1.188934,623267.5,137652.38,4288390
E02005105,4994,51.08638,1.1849419,623028.6,136704.25,764978
E02005106,4995,51.085285,1.1305203,619223.7,136418.73,3541358.2
E02005107,4996,51.08357,1.1524639,620768.2,136293.53,4626830.5
E02005109,4997,51.09847,1.0887406,616237,137760.67,33266992
E02005110,4998,51.08348,1.0169154,611278,135885.78,29024170
E02005111,4999,51.067978,1.0735273,615313.75,134326.73,2848265
E02005112,5000,51.010876,0.8945237,603025.7,127470.414,126192720
E02005113,5001,50.986076,0.95675755,607500.7,124886.96,6414515
E02005114,5002,50.94315,0.9233899,605348.7,120021.83,48240552
E02005115,5003,51.43889,0.7739082,592769.6,174727.48,962643.8
E02005116,5004,51.432446,0.75677466,591606.1,173966.23,3847689.2
E02005117,5005,51.429558,0.79477286,594258.94,173745.38,4070268
E02005118,5006,51.415356,0.7894136,593946.6,172152.44,5025470.5
E02005119,5007,51.3963,0.78596044,593787.1,170024.7,30109750
E02005120,5008,51.389954,0.88124216,600441.3,169575.39,46850844
E02005121,5009,51.38121,0.731441,590058.06,168204.03,17732850
E02005122,5010,51.36624,0.65987027,585139.25,166356.78,30412680
E02005123,5011,51.344555,0.70248103,588193.56,164054.28,15245069
E02005124,5012,51.345566,0.7446571,591125.9,164275.72,2877430
E02005125,5013,51.346878,0.7634734,592430.44,164471.17,4061120
E02005126,5014,51.33758,0.72065055,589487.4,163325.83,2063033.2
E02005127,5015,51.30972,0.72845525,590146.1,160248.64,29955658
E02005128,5016,51.32081,0.8881078,601221.75,161907.12,6047168.5
E02005129,5017,51.31085,0.9010414,602166.5,160835.73,5110079
E02005130,5018,51.29533,0.82758534,597114.94,158910.7,105084370
E02005131,5019,51.298206,0.94413626,605225.5,159549.64,63929432
E02005132,5020,51.389065,1.3953682,636203.9,171008.42,1052086
E02005133,5021,51.38299,1.4295567,638613.25,170444.3,4634169
E02005134,5022,51.383587,1.3808513,635222.4,170352.77,1285302.6
E02005135,5023,51.375145,1.392176,636053.56,169451.17,3091297.5
E02005136,5024,51.378498,1.3590088,633729,169717.5,3282122.5
E02005137,5025,51.376305,1.4149982,637635.25,169653.7,1937845.4
E02005138,5026,51.37306,1.3290001,631668.94,169017.6,3730549.5
E02005139,5027,51.374004,1.2981125,629515.2,169025.5,5771444
E02005140,5028,51.36756,1.4329566,638930.1,168740.34,2214519.8
E02005141,5029,51.35439,1.4371364,639289.6,167289.61,1950145.6
E02005142,5030,51.35873,1.4071192,637178,167674.47,5291821.5
E02005143,5031,51.345215,1.4273485,638656.1,166237.89,1657057.4
E02005144,5032,51.34427,1.399616,636730.4,166042.84,2210421
E02005145,5033,51.347107,1.3046502,630104.9,166055.95,58296536
E02005146,5034,51.338467,1.4122194,637637.8,165438.84,1145033.6
E02005147,5035,51.33258,1.4184952,638105.3,164804.81,1285357
E02005148,5036,51.329838,1.3807367,635490.06,164377.69,4499504.5
E02005149,5037,51.33115,0.4858635,573161.56,162030.52,25369164
E02005150,5038,51.335194,0.4295581,569225.06,162348.47,8800990
E02005151,5039,51.308437,0.44034967,570075.56,159398.95,4590243.5
E02005153,5040,51.29068,0.46972716,572189.1,157493.08,9493844
E02005154,5041,51.280087,0.30006608,560398.75,155930.9,50848456
E02005155,5042,51.26,0.37796068,565902.5,153870.6,24723158
E02005156,5043,51.2208,0.3527291,564282.06,149455.64,32073632
E02005157,5044,51.219204,0.2852353,559575.25,149129.48,2467610
E02005158,5045,51.22058,0.2420262,556553.7,149189.81,17997550
E02005159,5046,51.21042,0.30351478,560882.2,148192.69,4941788
E02005160,5047,51.19581,0.28136587,559385.9,146520.05,5509654
E02005161,5048,51.186584,0.25767344,557762.3,145443.69,5092487.5
E02005162,5049,51.180206,0.35436162,564540.6,144946.4,30982634
E02005163,5050,51.161602,0.25867632,557917.7,142668.33,6639297
E02005164,5051,51.15515,0.28576574,559833.8,142009.58,4820972.5
E02005165,5052,51.150093,0.34860176,564245.06,141585.48,24720310
E02005166,5053,51.146294,0.28732917,559973.75,141027.98,1819363.8
E02005167,5054,51.14669,0.20993914,554560.4,140906.78,24695496
E02005168,5055,51.140213,0.25572115,557784.06,140283.58,1983961.1
E02005169,5056,51.135384,0.26761574,558632.56,139772.4,1371867.8
E02005170,5057,51.13033,0.2974031,560733.7,139275.1,7980656.5
E02005171,5058,51.12985,0.2423756,556885.8,139102.83,3931658.8
E02005172,5059,51.115646,0.42839417,569951,137937.34,92177030
E02005173,5060,51.120304,0.2646158,558474.3,138089.62,2721899.5
E02005174,5061,51.111485,0.5550855,578832.3,137774.72,56160644
E02005175,5062,51.05131,0.55081964,578765.7,131074.73,71322690
E02005176,5063,53.810204,-2.2159011,385784.66,434850.22,2109431
E02005177,5064,53.807507,-2.2324123,384696.53,434553.56,1420207.2
E02005178,5065,53.800804,-2.2448285,383876.4,433810.78,2937280.5
E02005179,5066,53.801117,-2.3155353,379220.06,433863.66,4096860
E02005180,5067,53.804127,-2.2822485,381413.53,434189.2,5643099
E02005181,5068,53.79272,-2.2692313,382265.9,432917.2,1301856.8
E02005182,5069,53.79296,-2.229841,384860.6,432934.78,1642637.9
E02005183,5070,53.788517,-2.2117171,386052.94,432436.78,2774789
E02005184,5071,53.7759,-2.1732473,388583.75,431026.6,57162748
E02005185,5072,53.785778,-2.2654471,382512.28,432143.7,2970259.5
E02005186,5073,53.768276,-2.2853475,381193.4,430201.78,25157768
E02005189,5074,53.71224,-2.6381123,357887.75,424119.06,1510633.9
E02005190,5075,53.706047,-2.5751216,362039.2,423394.75,43000996
E02005191,5076,53.701954,-2.6556802,356717.8,422985.78,5889591.5
E02005192,5077,53.665596,-2.5819318,361552.88,418898.75,22757640
E02005193,5078,53.666824,-2.6874382,354583.7,419097.7,8841401
E02005194,5079,53.66575,-2.6207066,358991.28,418937.4,4611390
E02005195,5080,53.6604,-2.775248,348774.75,418442.56,34832608
E02005196,5081,53.665024,-2.651885,356930.66,418875.06,5757882
E02005197,5082,53.653076,-2.6087768,359767.38,417520.84,3099743
E02005198,5083,53.63827,-2.6247277,358698.75,415883.03,3893541.8
E02005199,5084,53.640255,-2.7116532,352954.34,416157.6,28067226
E02005200,5085,53.638203,-2.6423826,357531.53,415885.6,2899930.5
E02005201,5086,53.616505,-2.6567132,356561.84,413480.44,9714292
E02005202,5087,53.6231,-2.5748944,361979.62,414167.38,27920078
E02005203,5088,53.81279,-2.9389641,338181.3,435524.94,66149580
E02005204,5089,53.790207,-2.8903334,341351.44,432971.38,14485346
E02005205,5090,53.785286,-2.834542,345020.03,432379.5,42213028
E02005206,5091,53.769623,-3.0339324,331859.16,430809.75,5166602.5
E02005207,5092,53.760597,-2.993909,334482.75,429768.03,6446986
E02005208,5093,53.754,-3.030314,332072.4,429068.9,2816301.8
E02005209,5094,53.750095,-2.8967566,340872,428514.62,17820510
E02005210,5095,53.74446,-3.000045,334053,427979.06,4208200.5
E02005211,5096,53.74409,-2.9537683,337104.06,427895.7,6382459.5
E02005212,5097,53.7935,-2.4084206,373098.12,433047.47,12218895
E02005213,5098,53.77906,-2.3627033,376101.22,431424.7,11865274
E02005214,5099,53.767296,-2.426255,371905.94,430139.47,11079658
E02005215,5100,53.761585,-2.348884,377002.22,429476.1,4152385.5
E02005216,5101,53.754784,-2.3973851,373800.9,428736.5,3234610
E02005217,5102,53.748856,-2.3741882,375326.78,428068.53,2371866.5
E02005218,5103,53.7462,-2.3971434,373811.5,427781.38,1687358.8
E02005219,5104,53.74228,-2.3421273,377437.28,427326.38,8665435
E02005220,5105,53.727905,-2.3992875,373658.7,425746.8,17717396
E02005221,5106,54.15712,-2.7900348,348413.47,473711.8,50856208
E02005222,5107,54.108387,-2.6061742,360372.28,468171.38,265093860
E02005223,5108,54.09372,-2.7990017,347748.25,466664.72,15338684
E02005224,5109,54.07816,-2.8343298,345417.53,464960.5,1768448.6
E02005225,5110,54.05959,-2.730322,352200.38,462819.25,47836316
E02005226,5111,54.071423,-2.8613484,343640.9,464232.25,1438980.9
E02005228,5112,54.06291,-2.8721604,342921.78,463293.8,1156200.8
E02005229,5113,54.062546,-2.8832262,342197.1,463262.34,658877.3
E02005230,5114,54.05992,-2.8522403,344221.4,462945.3,3047801.8
E02005231,5115,54.062065,-2.8004189,347615.75,463144.34,1638924.5
E02005233,5116,54.05329,-2.778831,349017.8,462152.44,4244579.5
E02005234,5117,54.048763,-2.7990549,347688.28,461663.4,1549811
E02005235,5118,54.04229,-2.7904024,348246.7,460937.22,654676.75
E02005236,5119,54.026978,-2.8734972,342784.97,459297.47,27911578
E02005237,5120,54.03491,-2.8155053,346593.6,460134.47,8308291
E02005238,5121,54.032814,-2.7861,348516.7,459879.7,1241698.9
E02005239,5122,53.984196,-2.7253036,352442.88,454428.56,139453200
E02005240,5123,53.92704,-2.1800566,388177.72,447841.53,4124226.2
E02005241,5124,53.920353,-2.2089071,386281.22,447102.75,18776702
E02005242,5125,53.90331,-2.148917,390216.75,445196.4,21189676
E02005243,5126,53.86371,-2.1542056,389859.72,440792.03,1673646
E02005244,5127,53.86442,-2.1832871,387947.6,440875.94,3833028.8
E02005245,5128,53.852215,-2.1120198,392631.75,439507.78,50751908
E02005246,5129,53.850307,-2.1751862,388476.4,439304.1,3778432.5
E02005247,5130,53.853504,-2.260407,382871.97,439676.8,45129248
E02005248,5131,53.8441,-2.2090673,386245.7,438619.72,1616809.6
E02005249,5132,53.83717,-2.200494,386807.53,437847.2,1410730.4
E02005250,5133,53.833706,-2.2202146,385508.75,437465.5,1525472.1
E02005251,5134,53.831573,-2.1777835,388300.34,437220.38,8150623
E02005252,5135,53.8211,-2.2411544,384126.03,436067.5,7402777.5
E02005253,5136,53.838554,-2.6545331,356933.56,438180.88,59617412
E02005254,5137,53.81643,-2.7488363,350702.8,435781.06,37923788
E02005255,5138,53.793106,-2.7144895,352937.78,433163.38,2271360.5
E02005256,5139,53.79162,-2.679414,355246.53,432975.06,4332890
E02005257,5140,53.78319,-2.7428508,351058.16,432079.3,1524573.8
E02005258,5141,53.782085,-2.703074,353677.56,431929.75,2768889.5
E02005259,5142,53.78137,-2.666777,356068.22,431826.75,2746217.8
E02005260,5143,53.775494,-2.7331243,351690.12,431216.47,1819810.4
E02005261,5144,53.77673,-2.643483,357598.28,431296.88,6278245
E02005262,5145,53.770245,-2.768747,349336.44,430657.5,9435846
E02005263,5146,53.77263,-2.696963,354069.84,430873.56,1273894.5
E02005264,5147,53.76808,-2.7149382,352880.2,430379.53,1968680
E02005265,5148,53.767757,-2.7487109,350653.97,430366.38,2570817.5
E02005266,5149,53.766537,-2.6779044,355319.3,430183.94,1203110.6
E02005267,5150,53.766552,-2.6972008,354047.53,430197.97,827752.2
E02005268,5151,53.75825,-2.6684937,355930.9,429256.28,3548489.2
E02005269,5152,53.756844,-2.702161,353709.94,429120.97,2181816.8
E02005270,5153,53.93707,-2.3947835,374085.25,449014.16,283581470
E02005271,5154,53.87733,-2.3811631,374943.6,442363.78,7094558.5
E02005272,5155,53.8671,-2.4036307,373460.2,441233.53,2545341
E02005273,5156,53.930218,-2.5516202,363784.2,448320.72,148557330
E02005274,5157,53.85396,-2.3426528,377462.6,439750.47,61194976
E02005275,5158,53.813663,-2.5874605,361323.78,435373.38,12870340
E02005276,5159,53.829395,-2.4320717,371564.6,437050.1,30695198
E02005277,5160,53.78985,-2.5188875,365818.97,432689,37929168
E02005278,5161,53.72787,-2.2629766,382651.2,425701.4,24684248
E02005279,5162,53.71647,-2.3348727,377902.2,424452.78,15900594
E02005280,5163,53.711647,-2.192154,387318.53,423881.53,14461897
E02005281,5164,53.699463,-2.2810059,381449.3,422545.62,6683558.5
E02005284,5165,53.683456,-2.3536654,376643.8,420786.53,18879550
E02005285,5166,53.662792,-2.2837706,381250.5,418466.97,23981078
E02005286,5167,53.670406,-2.1761813,388361.3,419290.9,18139524
E02005287,5168,53.750244,-2.7479022,350686.78,428417.6,4807858
E02005288,5169,53.757668,-2.6042466,360165.66,429153.6,25771006
E02005289,5170,53.74283,-2.729217,351910.28,427580.06,2462533.8
E02005290,5171,53.744778,-2.6729999,355619.66,427760.12,4658425.5
E02005291,5172,53.74092,-2.704423,353543.25,427351.25,1964049.9
E02005292,5173,53.732697,-2.7120469,353031.3,426441.22,2008668.9
E02005293,5174,53.72955,-2.6671624,355988.7,426062.47,1470094.4
E02005294,5175,53.726418,-2.6468449,357325.8,425701.75,4426553.5
E02005295,5176,53.729397,-2.6840801,354872.5,426056.06,2515118.2
E02005296,5177,53.72424,-2.7547433,350204.97,425529.56,10598293
E02005297,5178,53.719048,-2.7990701,347274,424983.8,27121696
E02005298,5179,53.71443,-2.6983645,353913.84,424400.4,9320241
E02005299,5180,53.698753,-2.6934347,354222.16,422653.2,1739699
E02005300,5181,53.700623,-2.7360299,351412.38,422889.47,5186519.5
E02005301,5182,53.690094,-2.7027113,353600.22,421695.75,2277081
E02005302,5183,53.687336,-2.675615,355386.44,421371.94,3393563
E02005303,5184,53.68314,-2.7188973,352523.66,420933.1,3234012
E02005304,5185,53.699932,-2.8542721,343606.1,422899.8,27016142
E02005305,5186,53.67116,-2.8900776,341202.4,419728.4,57410444
E02005306,5187,53.5916,-2.9540856,336855.53,410932.6,97908424
E02005307,5188,53.604,-2.8474367,343930.2,412222.94,12156407
E02005308,5189,53.596336,-2.7401526,351019.53,411291.2,31633692
E02005309,5190,53.57693,-2.8869781,341276.5,409243.56,5841300
E02005310,5191,53.564854,-2.879071,341783.4,407893.62,3208780.2
E02005311,5192,53.549873,-2.83205,344877.8,406189.72,65104696
E02005312,5193,53.56233,-2.7788393,348418.06,407535.5,3897258.8
E02005313,5194,53.55104,-2.7767062,348545.62,406278.16,3171031.5
E02005314,5195,53.54417,-2.7973216,347171.4,405529.34,3734282.8
E02005315,5196,53.548054,-2.9119067,339584.97,406052.2,16573932
E02005316,5197,53.549194,-2.7560797,349909.88,406058.4,2621633.2
E02005317,5198,53.53929,-2.7575626,349799.9,404957.56,1529157
E02005318,5199,53.53996,-2.7367644,351178.84,405017.25,14982092
E02005319,5200,53.921844,-3.016222,333268.84,447726.53,1611735.5
E02005320,5201,53.921417,-3.033881,332108.6,447696.06,1458040.6
E02005321,5202,53.90669,-3.042394,331525.5,446065.56,2228821.2
E02005322,5203,53.90562,-2.957289,337114.25,445868,30496238
E02005323,5204,53.903152,-3.0204613,332960.53,445651.44,5819263.5
E02005324,5205,53.9105,-2.7171173,352896.7,446224.5,105523360
E02005325,5206,53.89923,-2.7939816,347833.97,445024.62,25175736
E02005326,5207,53.88407,-3.0379362,331781.5,443545.34,1937063.5
E02005327,5208,53.886326,-2.863602,343242.4,443642.38,87414696
E02005328,5209,53.877438,-3.021216,332869.78,442791.22,2225693.5
E02005329,5210,53.881203,-3.004808,333954.25,443194.72,4031597.8
E02005330,5211,53.867107,-2.992811,334720.84,441615.88,5636576
E02005331,5212,53.8492,-2.98586,335150.2,439617.47,4232514
E02005332,5213,53.837055,-2.993191,334649.06,438273.06,4765510.5
E02005334,5214,52.622677,-1.210735,453423.72,303024.1,1574887
E02005335,5215,52.603313,-1.2507501,450737.62,300841.44,23429430
E02005336,5216,52.615177,-1.1917958,454715,302204.12,2454439.2
E02005337,5217,52.609,-1.1765649,455753.97,301528.84,2505122
E02005338,5218,52.59769,-1.2020439,454042.75,300251.78,14149689
E02005339,5219,52.57527,-1.2092364,453582.97,297752.66,5725592.5
E02005340,5220,52.570797,-1.1536167,457357.6,297297.9,5983520
E02005341,5221,52.55345,-1.1714933,456168.3,295354.47,8755885
E02005342,5222,52.55512,-1.246218,451100.5,295484.62,21570170
E02005343,5223,52.55319,-1.1116664,460224.53,295373.5,14720595
E02005344,5224,52.53095,-1.293058,447951.5,292764.06,24529410
E02005345,5225,52.793114,-1.2521313,450424.88,321951.16,8672131
E02005346,5226,52.77991,-1.1992862,454004.22,320521.12,7713456.5
E02005347,5227,52.773262,-1.2179698,452752.16,319767.47,1881596.8
E02005348,5228,52.771088,-1.251652,450482.7,319501.4,3642106.2
E02005349,5229,52.76831,-1.308953,446620.22,319154.1,9119695
E02005350,5230,52.759632,-1.2808324,448526.97,318207.4,8992744
E02005351,5231,52.76551,-1.2325834,451775.62,318894.78,2209239.5
E02005352,5232,52.770626,-1.0891801,461443.25,319576.6,78730360
E02005353,5233,52.758316,-1.1988131,454062.88,318119.56,3511495.2
E02005354,5234,52.750656,-1.2377851,451442.16,317238.94,9566579
E02005355,5235,52.752056,-1.136015,458308.7,317471.97,11306769
E02005356,5236,52.74262,-1.1676594,456185.22,316397.34,11087284
E02005357,5237,52.738018,-1.0990009,460826.2,315941.34,8059221.5
E02005358,5238,52.71365,-1.1363429,458337.78,313200.16,6886099.5
